Ch1,Cluster_1,droplet
4858.837,1,9938
4847.579,1,9939
606.2772,0,9940
653.8335,0,9941
682.2207,0,9942
776.647766,0,9943
664.6513,0,9944
4539.68848,1,9945
4896.779,1,9946
709.8281,0,9947
700.5779,0,9948
684.8697,0,9949
5021.763,1,9950
4500.648,1,9951
709.8026,0,9952
596.5027,0,9953
659.0827,0,9954
661.6002,0,9955
641.951355,0,9956
704.422668,0,9957
673.149658,0,9958
653.0294,0,9959
677.7109,0,9960
633.944,0,9961
4821.64746,1,9962
4580.30029,1,9963
4931.996,1,9964
676.8257,0,9965
630.240356,0,9966
4639.425,1,9967
4692.601,1,9968
720.5017,0,9969
4711.79248,1,9970
4853.008,1,9971
685.0836,0,9972
4208.234,1,9973
635.1103,0,9974
636.3556,0,9975
4414.13,1,9976
4532.122,1,9977
637.700562,0,9978
557.872742,0,9979
5054.73438,1,9980
3904.63818,1,9981
4715.54639,1,9982
709.020264,0,9983
660.405457,0,9984
659.894531,0,9985
4172.869,1,9986
561.1729,0,9987
650.119568,0,9988
647.8869,0,9989
4636.713,1,9990
677.425842,0,9991
712.042358,0,9992
699.724548,0,9993
630.277649,0,9994
666.5845,0,9995
639.939941,0,9996
4911.45557,1,9997
4620.272,1,9998
788.4893,0,9999
4780.843,1,10000
4409.16162,1,10001
658.5404,0,10002
4888.24854,1,10003
4668.67236,1,10004
4915.2793,1,10005
672.6169,0,10006
658.9392,0,10007
672.2971,0,10008
719.1246,0,10009
709.607544,0,10010
4945.851,1,10011
5055.3457,1,10012
582.4794,0,10013
4871.329,1,10014
681.3145,0,10015
4930.96729,1,10016
662.9663,0,10017
706.7488,0,10018
4829.497,1,10019
693.4046,0,10020
593.077,0,10021
667.0648,0,10022
707.0018,0,10023
577.3151,0,10024
4624.156,1,10025
4770.305,1,10026
669.044067,0,10027
753.907166,0,10028
626.3325,0,10029
4877.101,1,10030
675.379333,0,10031
649.0224,0,10032
556.1003,0,10033
661.462952,0,10034
666.9481,0,10035
4941.053,1,10036
691.3482,0,10037
643.5781,0,10038
4388.605,1,10039
623.5185,0,10040
4732.754,1,10041
684.209961,0,10042
658.6421,0,10043
636.3384,0,10044
4541.091,1,10045
712.6369,0,10046
683.1799,0,10047
729.717957,0,10048
661.895,0,10049
776.393433,0,10050
4810.497,1,10051
679.7333,0,10052
692.9471,0,10053
543.431763,0,10054
535.579834,0,10055
724.300964,0,10056
667.4025,0,10057
4645.156,1,10058
3258.34985,1,10059
698.8899,0,10060
4714.105,1,10061
529.008362,0,10062
647.901367,0,10063
675.7025,0,10064
4847.5166,1,10065
4824.33057,1,10066
668.9337,0,10067
4734.80664,1,10068
688.5155,0,10069
4796.03125,1,10070
621.938,0,10071
4724.6665,1,10072
698.334839,0,10073
681.4351,0,10074
4850.67139,1,10075
617.8536,0,10076
720.8045,0,10077
666.5947,0,10078
5169.06348,1,10079
4424.707,1,10080
4811.80957,1,10081
646.991455,0,10082
623.28186,0,10083
4947.2124,1,10084
4779.499,1,10085
4574.819,1,10086
690.7585,0,10087
695.2119,0,10088
4688.52832,1,10089
4768.12158,1,10090
667.548,0,10091
637.171,0,10092
633.1317,0,10093
630.696533,0,10094
4706.8623,1,10095
683.1071,0,10096
677.22,0,10097
699.5266,0,10098
699.225,0,10099
4570.563,1,10100
4748.42871,1,10101
4962.87842,1,10102
638.3267,0,10103
666.084351,0,10104
670.61,0,10105
4813.24,1,10106
657.6372,0,10107
667.7024,0,10108
4716.547,1,10109
637.161,0,10110
671.1055,0,10111
620.885254,0,10112
4581.15674,1,10113
698.3064,0,10114
682.363647,0,10115
700.010132,0,10116
719.439941,0,10117
674.0902,0,10118
4763.823,1,10119
694.655457,0,10120
4981.74951,1,10121
698.2153,0,10122
597.908,0,10123
4268.82471,1,10124
635.778137,0,10125
685.3413,0,10126
650.6157,0,10127
4898.68164,1,10128
669.880066,0,10129
672.630432,0,10130
4851.6626,1,10131
4850.752,1,10132
676.065552,0,10133
676.9601,0,10134
671.622559,0,10135
744.9808,0,10136
4449.26074,1,10137
4708.84766,1,10138
670.2526,0,10139
675.1615,0,10140
691.1593,0,10141
4849.62549,1,10142
644.362244,0,10143
724.840942,0,10144
4546.36963,1,10145
610.0281,0,10146
645.615845,0,10147
657.837341,0,10148
694.579468,0,10149
588.2958,0,10150
704.3033,0,10151
700.474243,0,10152
693.82,0,10153
619.54126,0,10154
5006.39355,1,10155
4729.141,1,10156
658.5652,0,10157
654.357056,0,10158
714.153259,0,10159
4815.21,1,10160
4860.99365,1,10161
5223.62451,1,10162
4954.77539,1,10163
665.1414,0,10164
4864.17725,1,10165
638.175659,0,10166
587.2103,0,10167
4613.642,1,10168
4885.382,1,10169
635.2994,0,10170
665.524963,0,10171
5042.326,1,10172
671.898,0,10173
4776.586,1,10174
552.459045,0,10175
4229.431,1,10176
4815.97949,1,10177
670.9309,0,10178
5029.65674,1,10179
612.170959,0,10180
602.990845,0,10181
4834.02344,1,10182
644.5831,0,10183
4798.131,1,10184
711.0161,0,10185
695.5782,0,10186
634.6391,0,10187
4484.2666,1,10188
673.181763,0,10189
697.444336,0,10190
4948.12451,1,10191
4805.35938,1,10192
684.651367,0,10193
643.5699,0,10194
4800.588,1,10195
3031.783,1,10196
657.0979,0,10197
5074.87842,1,10198
611.2331,0,10199
637.426331,0,10200
634.069946,0,10201
569.1183,0,10202
4791.26367,1,10203
670.997131,0,10204
4515.483,1,10205
620.2931,0,10206
672.0566,0,10207
680.492737,0,10208
4836.39258,1,10209
557.0617,0,10210
4896.064,1,10211
4709.47461,1,10212
4336.94043,1,10213
553.5708,0,10214
4929.12256,1,10215
4449.36768,1,10216
677.9583,0,10217
5049.9917,1,10218
4517.37061,1,10219
693.389465,0,10220
690.790649,0,10221
610.1943,0,10222
563.444458,0,10223
649.3726,0,10224
660.1965,0,10225
652.7019,0,10226
615.3597,0,10227
692.2056,0,10228
4771.50928,1,10229
636.7825,0,10230
706.3611,0,10231
4500.8833,1,10232
541.1071,0,10233
656.2151,0,10234
4786.58,1,10235
667.8078,0,10236
722.168762,0,10237
4993.018,1,10238
600.171143,0,10239
686.617065,0,10240
700.7895,0,10241
655.9891,0,10242
686.502869,0,10243
4770.676,1,10244
4700.5293,1,10245
704.3955,0,10246
3883.99878,1,10247
735.0805,0,10248
4729.315,1,10249
4548.037,1,10250
718.844543,0,10251
658.375244,0,10252
4921.04248,1,10253
667.354431,0,10254
522.6219,0,10255
689.5835,0,10256
5088.255,1,10257
625.649,0,10258
634.891846,0,10259
647.9578,0,10260
665.9201,0,10261
5073.817,1,10262
610.4919,0,10263
4499.77148,1,10264
4532.639,1,10265
758.743164,0,10266
4916.48047,1,10267
4757.259,1,10268
4860.609,1,10269
686.2418,0,10270
4563.478,1,10271
4198.98242,1,10272
627.1145,0,10273
4940.446,1,10274
4600.148,1,10275
4782.933,1,10276
4836.70752,1,10277
4886.792,1,10278
4168.47949,1,10279
4691.477,1,10280
646.1804,0,10281
5040.603,1,10282
585.902161,0,10283
642.6887,0,10284
4680.292,1,10285
687.7624,0,10286
658.022766,0,10287
4661.204,1,10288
609.7871,0,10289
4382.43652,1,10290
673.5586,0,10291
595.153137,0,10292
655.3642,0,10293
659.86615,0,10294
705.600952,0,10295
750.1089,0,10296
691.015564,0,10297
4624.011,1,10298
698.546753,0,10299
688.0641,0,10300
673.443542,0,10301
647.0279,0,10302
665.994568,0,10303
4941.41553,1,10304
708.818,0,10305
674.2374,0,10306
650.6805,0,10307
596.7356,0,10308
610.8918,0,10309
644.7408,0,10310
732.765442,0,10311
666.6994,0,10312
4733.447,1,10313
699.617554,0,10314
766.6022,0,10315
649.6804,0,10316
665.3334,0,10317
4863.79443,1,10318
630.5168,0,10319
4902.079,1,10320
4440.78271,1,10321
664.1873,0,10322
4615.695,1,10323
606.515,0,10324
625.41095,0,10325
710.6341,0,10326
4687.541,1,10327
4156.901,1,10328
4890.679,1,10329
4895.67334,1,10330
4987.38428,1,10331
529.747742,0,10332
694.9763,0,10333
4644.86572,1,10334
629.007568,0,10335
683.49054,0,10336
668.6916,0,10337
4483.674,1,10338
4804.62354,1,10339
676.159058,0,10340
689.6084,0,10341
4350.538,1,10342
665.701355,0,10343
679.834045,0,10344
683.175232,0,10345
688.1122,0,10346
553.8949,0,10347
672.682861,0,10348
684.3905,0,10349
4780.471,1,10350
762.789,0,10351
689.759,0,10352
661.8985,0,10353
618.9472,0,10354
680.2014,0,10355
666.787659,0,10356
634.835938,0,10357
651.888733,0,10358
592.274353,0,10359
699.130554,0,10360
692.237854,0,10361
657.4503,0,10362
4571.95654,1,10363
4842.584,1,10364
620.094849,0,10365
760.027344,0,10366
4844.825,1,10367
705.229,0,10368
659.367249,0,10369
641.1731,0,10370
584.3724,0,10371
5159.39063,1,10372
4597.68945,1,10373
4660.2417,1,10374
735.412964,0,10375
704.282043,0,10376
4883.75537,1,10377
680.7436,0,10378
680.829468,0,10379
635.4151,0,10380
594.792542,0,10381
628.422668,0,10382
4479.361,1,10383
651.2745,0,10384
4829.88965,1,10385
4232.55469,1,10386
4578.25049,1,10387
636.5537,0,10388
4962.055,1,10389
4822.87256,1,10390
579.7829,0,10391
4673.822,1,10392
4371.893,1,10393
4587.9624,1,10394
631.5324,0,10395
766.2747,0,10396
641.6478,0,10397
4856.54443,1,10398
546.3591,0,10399
634.8823,0,10400
655.3992,0,10401
640.178345,0,10402
690.5345,0,10403
4938.704,1,10404
655.5076,0,10405
773.4491,0,10406
651.9089,0,10407
652.297058,0,10408
649.457642,0,10409
4946.94141,1,10410
4576.261,1,10411
652.33374,0,10412
693.084961,0,10413
4113.36865,1,10414
4528.503,1,10415
4586.102,1,10416
664.1352,0,10417
668.199951,0,10418
643.562134,0,10419
611.188538,0,10420
631.8138,0,10421
4606.142,1,10422
680.0573,0,10423
4856.73535,1,10424
749.9102,0,10425
4733.81738,1,10426
700.000549,0,10427
573.4346,0,10428
694.756165,0,10429
653.3481,0,10430
518.829834,0,10431
695.298645,0,10432
648.8175,0,10433
690.652039,0,10434
4517.04932,1,10435
648.8449,0,10436
696.5479,0,10437
4802.349,1,10438
687.9381,0,10439
5017.36572,1,10440
669.293,0,10441
688.7479,0,10442
706.9717,0,10443
625.210632,0,10444
684.6603,0,10445
666.198059,0,10446
567.5712,0,10447
4820.5835,1,10448
615.2179,0,10449
681.496338,0,10450
659.241638,0,10451
4776.127,1,10452
668.798645,0,10453
4665.51,1,10454
624.471741,0,10455
4811.147,1,10456
4899.672,1,10457
626.912842,0,10458
4151.069,1,10459
4766.94873,1,10460
690.482666,0,10461
635.98175,0,10462
740.0833,0,10463
661.5283,0,10464
650.6137,0,10465
718.108032,0,10466
788.522644,0,10467
4155.03564,1,10468
521.2755,0,10469
613.846069,0,10470
594.052246,0,10471
634.5715,0,10472
570.9926,0,10473
4751.261,1,10474
4848.37842,1,10475
656.7811,0,10476
619.854858,0,10477
712.670532,0,10478
4780.30371,1,10479
576.7342,0,10480
590.7175,0,10481
4712.90137,1,10482
682.3447,0,10483
4654.15527,1,10484
656.297668,0,10485
4672.457,1,10486
4971.795,1,10487
716.4604,0,10488
645.1423,0,10489
4686.785,1,10490
4724.38037,1,10491
4888.631,1,10492
4740.43262,1,10493
4081.14331,1,10494
4990.1377,1,10495
4742.534,1,10496
4759.391,1,10497
629.0584,0,10498
688.6848,0,10499
641.6422,0,10500
660.4937,0,10501
4685.93945,1,10502
4025.09326,1,10503
4593.998,1,10504
726.338745,0,10505
696.9186,0,10506
653.730835,0,10507
4954.51172,1,10508
4818.623,1,10509
5011.67773,1,10510
4660.82666,1,10511
654.422,0,10512
685.644165,0,10513
4340.37744,1,10514
697.1258,0,10515
623.0913,0,10516
762.2048,0,10517
688.5204,0,10518
692.8562,0,10519
4829.09326,1,10520
3840.53662,1,10521
4586.986,1,10522
4762.71973,1,10523
651.5301,0,10524
4578.12842,1,10525
696.0229,0,10526
703.7624,0,10527
624.012,0,10528
4783.795,1,10529
684.6582,0,10530
682.8666,0,10531
642.499756,0,10532
717.3966,0,10533
664.292,0,10534
4664.55127,1,10535
4511.431,1,10536
4787.86035,1,10537
4781.12158,1,10538
4864.65234,1,10539
610.7003,0,10540
567.3878,0,10541
623.118042,0,10542
682.967,0,10543
643.1893,0,10544
706.5556,0,10545
677.1281,0,10546
642.995056,0,10547
4689.364,1,10548
5041.4624,1,10549
4942.22852,1,10550
681.5583,0,10551
732.722961,0,10552
577.4372,0,10553
4685.5127,1,10554
655.3892,0,10555
4372.091,1,10556
632.002869,0,10557
676.6032,0,10558
649.6852,0,10559
4981.407,1,10560
649.019958,0,10561
609.350952,0,10562
635.2346,0,10563
739.1803,0,10564
626.001953,0,10565
4954.144,1,10566
714.7401,0,10567
676.0509,0,10568
4734.55762,1,10569
4306.912,1,10570
632.542236,0,10571
715.7762,0,10572
4620.816,1,10573
671.1212,0,10574
631.402,0,10575
663.2437,0,10576
662.145569,0,10577
613.6017,0,10578
645.795837,0,10579
743.61084,0,10580
651.4584,0,10581
4962.57129,1,10582
737.922,0,10583
700.250244,0,10584
738.259644,0,10585
637.9744,0,10586
645.779358,0,10587
4977.14,1,10588
686.520569,0,10589
4668.60352,1,10590
4132.35,1,10591
670.148254,0,10592
4951.82861,1,10593
4768.65137,1,10594
4955.0166,1,10595
4918.292,1,10596
4685.11865,1,10597
698.424,0,10598
4507.966,1,10599
685.0935,0,10600
4754.78955,1,10601
673.5709,0,10602
663.1071,0,10603
599.0946,0,10604
663.3283,0,10605
635.4076,0,10606
4828.459,1,10607
670.512939,0,10608
716.3494,0,10609
683.0982,0,10610
706.7713,0,10611
683.385864,0,10612
622.346558,0,10613
644.3055,0,10614
657.594055,0,10615
593.920654,0,10616
660.980652,0,10617
657.560242,0,10618
4868.702,1,10619
676.962952,0,10620
614.7017,0,10621
681.420532,0,10622
4855.63232,1,10623
649.7211,0,10624
584.2304,0,10625
655.3534,0,10626
4695.3457,1,10627
646.5061,0,10628
4899.70557,1,10629
636.7338,0,10630
4800.885,1,10631
4376.906,1,10632
624.6415,0,10633
4477.297,1,10634
4821.26563,1,10635
614.4935,0,10636
581.0712,0,10637
4897.55957,1,10638
4776.264,1,10639
630.5963,0,10640
4656.524,1,10641
559.0161,0,10642
717.756042,0,10643
702.0754,0,10644
749.252869,0,10645
681.7748,0,10646
719.6979,0,10647
673.7792,0,10648
613.9492,0,10649
4797.79834,1,10650
681.3723,0,10651
3872.90259,1,10652
667.983032,0,10653
4882.7124,1,10654
639.298645,0,10655
731.9112,0,10656
4893.04,1,10657
4791.874,1,10658
572.0865,0,10659
661.5528,0,10660
624.3327,0,10661
665.477,0,10662
756.1127,0,10663
681.795349,0,10664
5021.987,1,10665
684.629761,0,10666
543.5129,0,10667
677.8884,0,10668
672.8937,0,10669
785.479553,0,10670
4910.763,1,10671
674.2733,0,10672
4881.328,1,10673
699.933655,0,10674
613.84314,0,10675
680.9892,0,10676
671.912,0,10677
495.1025,0,10678
529.9801,0,10679
598.1545,0,10680
499.662384,0,10681
620.2026,0,10682
634.6371,0,10683
642.667358,0,10684
664.64856,0,10685
611.8647,0,10686
604.189636,0,10687
639.763855,0,10688
4841.36865,1,10689
650.582153,0,10690
4671.423,1,10691
727.1211,0,10692
661.0214,0,10693
671.265,0,10694
720.9388,0,10695
616.2062,0,10696
718.0226,0,10697
683.7751,0,10698
3212.72217,1,10699
4881.69336,1,10700
748.3523,0,10701
632.981445,0,10702
668.2031,0,10703
633.9711,0,10704
659.247864,0,10705
4834.49365,1,10706
581.7095,0,10707
550.691162,0,10708
656.2428,0,10709
540.9918,0,10710
698.0158,0,10711
661.3675,0,10712
4442.36865,1,10713
680.6667,0,10714
679.272766,0,10715
707.4725,0,10716
4862.28467,1,10717
4880.789,1,10718
4950.59473,1,10719
689.457764,0,10720
705.596252,0,10721
4697.182,1,10722
580.902344,0,10723
4831.283,1,10724
623.2963,0,10725
660.5464,0,10726
642.202942,0,10727
655.3825,0,10728
630.95166,0,10729
5043.384,1,10730
720.430237,0,10731
613.7308,0,10732
625.0522,0,10733
662.229431,0,10734
708.3837,0,10735
594.806,0,10736
4595.64258,1,10737
4422.01855,1,10738
3878.67261,1,10739
659.2178,0,10740
4658.745,1,10741
650.2828,0,10742
5112.80469,1,10743
613.4335,0,10744
723.6096,0,10745
640.1173,0,10746
4469.54053,1,10747
4967.555,1,10748
684.4137,0,10749
656.567444,0,10750
674.8117,0,10751
631.792664,0,10752
722.269165,0,10753
648.1971,0,10754
653.72345,0,10755
4957.86963,1,10756
4376.458,1,10757
620.506348,0,10758
4782.004,1,10759
731.202637,0,10760
727.4105,0,10761
4739.025,1,10762
4562.455,1,10763
677.4407,0,10764
5080.43848,1,10765
664.182068,0,10766
645.5682,0,10767
659.9961,0,10768
638.577759,0,10769
700.4769,0,10770
3698.24023,1,10771
4670.81348,1,10772
674.63324,0,10773
4851.064,1,10774
653.4832,0,10775
649.57135,0,10776
4581.327,1,10777
667.7057,0,10778
4831.39941,1,10779
734.965759,0,10780
5012.02637,1,10781
4906.62842,1,10782
669.008545,0,10783
4707.707,1,10784
4699.65,1,10785
4113.831,1,10786
4872.39648,1,10787
4846.77051,1,10788
618.014343,0,10789
668.627563,0,10790
4730.674,1,10791
692.6332,0,10792
641.960632,0,10793
502.3492,0,10794
4901.027,1,10795
4746.53027,1,10796
594.653748,0,10797
4600.06738,1,10798
4553.237,1,10799
644.850159,0,10800
4455.11328,1,10801
633.0904,0,10802
4141.44531,1,10803
5053.24072,1,10804
686.9837,0,10805
652.0869,0,10806
587.2529,0,10807
4811.13965,1,10808
694.9789,0,10809
4710.00342,1,10810
667.0522,0,10811
4843.67627,1,10812
659.2998,0,10813
715.2468,0,10814
664.2517,0,10815
682.709534,0,10816
4928.44727,1,10817
633.599,0,10818
4678.56641,1,10819
687.536,0,10820
659.7648,0,10821
4407.74854,1,10822
643.9688,0,10823
4775.648,1,10824
638.377136,0,10825
589.788269,0,10826
642.8553,0,10827
640.9441,0,10828
4968.071,1,10829
685.137268,0,10830
712.4186,0,10831
758.490967,0,10832
595.3706,0,10833
683.842346,0,10834
649.120361,0,10835
637.410034,0,10836
662.1944,0,10837
4913.274,1,10838
665.091,0,10839
4447.406,1,10840
638.573547,0,10841
4980.11963,1,10842
588.5486,0,10843
4709.244,1,10844
4898.931,1,10845
676.747,0,10846
722.2382,0,10847
666.7784,0,10848
671.582642,0,10849
4849.97949,1,10850
577.7215,0,10851
671.561,0,10852
4933.74463,1,10853
713.9432,0,10854
655.650269,0,10855
697.045166,0,10856
4660.79443,1,10857
656.9822,0,10858
4882.96045,1,10859
4961.42529,1,10860
636.04895,0,10861
642.049561,0,10862
4989.38672,1,10863
4478.09863,1,10864
4792.597,1,10865
4609.60156,1,10866
3719.25049,1,10867
665.137756,0,10868
4847.564,1,10869
574.9319,0,10870
760.267,0,10871
4827.60547,1,10872
507.719177,0,10873
658.88855,0,10874
684.345032,0,10875
770.5568,0,10876
4667.55469,1,10877
4393.15039,1,10878
651.8493,0,10879
640.41394,0,10880
4471.48975,1,10881
705.7772,0,10882
4977.62549,1,10883
734.652161,0,10884
1266.85083,0,10885
734.7844,0,10886
653.1087,0,10887
750.244934,0,10888
4764.509,1,10889
662.448,0,10890
4674.152,1,10891
4861.57373,1,10892
618.7968,0,10893
682.1391,0,10894
652.4083,0,10895
631.052734,0,10896
630.7385,0,10897
4765.4126,1,10898
712.350769,0,10899
4695.18848,1,10900
774.601,0,10901
644.926331,0,10902
667.542969,0,10903
654.150452,0,10904
671.9479,0,10905
4800.59033,1,10906
653.8379,0,10907
723.4126,0,10908
4709.444,1,10909
4904.04346,1,10910
676.165,0,10911
735.432739,0,10912
4682.6333,1,10913
638.4425,0,10914
661.269653,0,10915
710.0425,0,10916
712.527649,0,10917
4435.25049,1,10918
4851.603,1,10919
660.4501,0,10920
688.041138,0,10921
671.775757,0,10922
606.3029,0,10923
670.199341,0,10924
714.171,0,10925
635.736145,0,10926
4717.90527,1,10927
724.0417,0,10928
4891.885,1,10929
4805.774,1,10930
5022.74658,1,10931
4544.911,1,10932
674.7585,0,10933
639.920654,0,10934
679.126038,0,10935
620.3345,0,10936
753.5008,0,10937
680.7482,0,10938
577.837036,0,10939
4949.504,1,10940
714.7671,0,10941
4787.338,1,10942
618.387756,0,10943
4757.31738,1,10944
720.10376,0,10945
652.448059,0,10946
678.222168,0,10947
661.0469,0,10948
741.0176,0,10949
701.7117,0,10950
666.82666,0,10951
4799.80225,1,10952
578.8379,0,10953
4861.644,1,10954
610.995239,0,10955
683.169556,0,10956
669.4373,0,10957
637.062561,0,10958
4707.12061,1,10959
699.7652,0,10960
710.8057,0,10961
585.6381,0,10962
4962.157,1,10963
678.574158,0,10964
713.260437,0,10965
4569.449,1,10966
510.3569,0,10967
645.8371,0,10968
582.6155,0,10969
5042.36865,1,10970
684.0469,0,10971
4894.66064,1,10972
679.1174,0,10973
5225.64941,1,10974
718.858337,0,10975
4823.12158,1,10976
670.6369,0,10977
4946.7207,1,10978
648.530151,0,10979
734.2694,0,10980
613.0847,0,10981
4998.649,1,10982
634.7454,0,10983
751.866455,0,10984
707.2206,0,10985
636.3212,0,10986
714.637634,0,10987
4829.36865,1,10988
552.798462,0,10989
674.4801,0,10990
696.1615,0,10991
4756.846,1,10992
662.211853,0,10993
4997.7334,1,10994
563.5377,0,10995
4552.337,1,10996
724.885864,0,10997
632.5514,0,10998
705.5319,0,10999
4937.329,1,11000
671.766663,0,11001
5108.025,1,11002
593.534851,0,11003
664.132263,0,11004
628.798157,0,11005
716.0785,0,11006
4382.787,1,11007
651.1082,0,11008
730.077148,0,11009
573.545166,0,11010
4767.18164,1,11011
583.399231,0,11012
628.5016,0,11013
4167.72461,1,11014
4690.22,1,11015
614.019958,0,11016
615.698059,0,11017
692.0092,0,11018
4930.829,1,11019
725.94,0,11020
4376.22168,1,11021
708.841064,0,11022
669.222534,0,11023
4537.054,1,11024
4683.38867,1,11025
4806.373,1,11026
710.391052,0,11027
4866.54,1,11028
633.464539,0,11029
4704.94629,1,11030
729.8327,0,11031
4995.215,1,11032
649.1532,0,11033
590.5742,0,11034
4806.46826,1,11035
691.50354,0,11036
681.963135,0,11037
4587.57764,1,11038
692.912842,0,11039
624.8548,0,11040
4674.42041,1,11041
644.418945,0,11042
710.6793,0,11043
4386.61328,1,11044
555.575562,0,11045
4886.656,1,11046
4677.041,1,11047
4888.619,1,11048
649.7853,0,11049
662.0623,0,11050
4738.143,1,11051
616.090942,0,11052
686.6393,0,11053
717.2871,0,11054
704.6946,0,11055
4824.305,1,11056
664.15,0,11057
671.8171,0,11058
731.030457,0,11059
656.4163,0,11060
658.580261,0,11061
4809.50439,1,11062
664.424255,0,11063
613.371155,0,11064
713.497864,0,11065
772.0239,0,11066
4819.59863,1,11067
4892.969,1,11068
657.0848,0,11069
4396.25635,1,11070
4853.44,1,11071
4060.16772,1,11072
673.7119,0,11073
555.1016,0,11074
644.639465,0,11075
651.3752,0,11076
612.7525,0,11077
4792.033,1,11078
677.396,0,11079
583.473755,0,11080
604.19574,0,11081
4757.7373,1,11082
5008.631,1,11083
679.2467,0,11084
688.610657,0,11085
4760.003,1,11086
665.340759,0,11087
654.5319,0,11088
4813.50732,1,11089
628.2578,0,11090
643.9625,0,11091
650.981445,0,11092
737.3394,0,11093
665.6177,0,11094
625.6539,0,11095
724.1807,0,11096
636.9887,0,11097
4948.01855,1,11098
740.672241,0,11099
663.1408,0,11100
4517.74365,1,11101
4881.254,1,11102
4114.35742,1,11103
628.209045,0,11104
552.9096,0,11105
669.9083,0,11106
4835.87646,1,11107
683.778931,0,11108
651.412659,0,11109
686.767151,0,11110
4559.878,1,11111
633.8153,0,11112
4743.85742,1,11113
632.0641,0,11114
734.3444,0,11115
629.122,0,11116
651.445251,0,11117
4809.61328,1,11118
609.9192,0,11119
5086.34131,1,11120
705.720337,0,11121
693.1228,0,11122
653.039,0,11123
4804.632,1,11124
4926.277,1,11125
583.8282,0,11126
623.8553,0,11127
672.7077,0,11128
4449.1875,1,11129
4520.52734,1,11130
4890.48828,1,11131
701.2207,0,11132
622.074951,0,11133
684.533264,0,11134
613.2629,0,11135
661.4326,0,11136
588.9683,0,11137
661.326355,0,11138
4919.628,1,11139
600.4265,0,11140
679.3186,0,11141
692.7978,0,11142
682.391846,0,11143
619.9055,0,11144
4906.328,1,11145
679.3197,0,11146
5048.47852,1,11147
582.712341,0,11148
687.050842,0,11149
656.2724,0,11150
646.3217,0,11151
638.0589,0,11152
4555.299,1,11153
683.675232,0,11154
4898.327,1,11155
653.3535,0,11156
4194.571,1,11157
627.387,0,11158
610.009766,0,11159
556.8098,0,11160
702.5121,0,11161
661.817444,0,11162
663.229553,0,11163
631.1771,0,11164
4669.091,1,11165
649.341736,0,11166
4251.174,1,11167
698.887756,0,11168
681.0824,0,11169
684.2838,0,11170
4691.89453,1,11171
4882.96826,1,11172
644.0091,0,11173
714.1966,0,11174
4844.73145,1,11175
715.5809,0,11176
4531.067,1,11177
672.2786,0,11178
4692.387,1,11179
699.9664,0,11180
4665.80273,1,11181
652.0682,0,11182
638.863,0,11183
669.9186,0,11184
596.6116,0,11185
672.109863,0,11186
4899.20947,1,11187
659.6283,0,11188
4611.96826,1,11189
4601.935,1,11190
673.5707,0,11191
688.2811,0,11192
666.92334,0,11193
622.4697,0,11194
656.19165,0,11195
4542.22266,1,11196
654.848938,0,11197
4057.78,1,11198
4689.14648,1,11199
672.5656,0,11200
679.9357,0,11201
643.980652,0,11202
4931.53564,1,11203
606.0721,0,11204
689.228943,0,11205
662.17865,0,11206
547.915955,0,11207
4576.59863,1,11208
4704.7627,1,11209
647.250732,0,11210
4473.77344,1,11211
4488.125,1,11212
4736.08,1,11213
686.645935,0,11214
4928.083,1,11215
676.439,0,11216
607.5872,0,11217
4818.793,1,11218
4640.427,1,11219
684.798767,0,11220
614.0544,0,11221
5067.339,1,11222
4411.76758,1,11223
629.890564,0,11224
690.649,0,11225
4822.511,1,11226
690.346069,0,11227
630.2791,0,11228
707.5745,0,11229
727.9223,0,11230
719.488831,0,11231
693.9163,0,11232
4978.54541,1,11233
4906.72168,1,11234
690.347534,0,11235
647.4848,0,11236
5036.98975,1,11237
624.184753,0,11238
676.626648,0,11239
726.987854,0,11240
4756.557,1,11241
715.3607,0,11242
620.8411,0,11243
616.3839,0,11244
668.68396,0,11245
635.2904,0,11246
695.887939,0,11247
727.028748,0,11248
4808.13574,1,11249
535.814148,0,11250
592.2078,0,11251
4740.28564,1,11252
4781.79248,1,11253
4696.52734,1,11254
636.362854,0,11255
4897.228,1,11256
617.4608,0,11257
4874.245,1,11258
759.332153,0,11259
4381.239,1,11260
4675.782,1,11261
629.909363,0,11262
673.5384,0,11263
4732.66553,1,11264
4334.30029,1,11265
672.6174,0,11266
666.04,0,11267
4987.49072,1,11268
765.329,0,11269
4857.35352,1,11270
726.3317,0,11271
668.5464,0,11272
636.7973,0,11273
4501.316,1,11274
701.5772,0,11275
656.3597,0,11276
665.046631,0,11277
729.118835,0,11278
4594.48145,1,11279
748.0837,0,11280
4895.128,1,11281
706.049,0,11282
4806.49,1,11283
4832.376,1,11284
710.6312,0,11285
4985.703,1,11286
571.288452,0,11287
626.166,0,11288
713.1639,0,11289
716.577759,0,11290
3238.82861,1,11291
737.6276,0,11292
4810.226,1,11293
651.1332,0,11294
4212.059,1,11295
609.5023,0,11296
659.312744,0,11297
4801.00146,1,11298
4719.84668,1,11299
623.5041,0,11300
4997.62549,1,11301
649.24115,0,11302
672.9928,0,11303
586.2546,0,11304
4446.7,1,11305
624.3279,0,11306
4759.80029,1,11307
720.7915,0,11308
4664.624,1,11309
637.699463,0,11310
588.989258,0,11311
653.4227,0,11312
4515.35742,1,11313
698.8045,0,11314
